"Date"	"Lineage"	"Frequency"	"% Frequency"
2022-01-10	"BA.1.1.7"	1	"0%"
2022-01-10	"BA.1.1.8"	2	"0%"
2022-01-10	"BA.1.1.9"	0	"0%"
2022-01-10	"BA.1.10"	0	"0%"
2022-01-10	"BA.1.12"	0	"0%"
2022-01-10	"BA.1.13"	12	"0%"
2022-01-10	"BA.1.13.1"	0	"0%"
2022-01-10	"BA.1.14"	39	"1%"
2022-01-10	"BA.1.14.1"	0	"0%"
2022-01-10	"BA.1.14.2"	1	"0%"
2022-01-10	"BA.1.15"	543	"10%"
2022-01-10	"BA.1.15.1"	18	"0%"
2022-01-10	"BA.1.15.2"	1	"0%"
2022-01-10	"BA.1.15.3"	0	"0%"
2022-01-10	"BA.1.16"	1	"0%"
2022-01-10	"BA.1.17"	79	"1%"
2022-01-10	"BA.1.17.1"	0	"0%"
2022-01-10	"BA.1.17.2"	626	"11%"
2022-01-10	"BA.1.18"	189	"3%"
2022-01-10	"BA.1.19"	11	"0%"
2022-01-10	"BA.1.20"	136	"2%"
2022-01-10	"BA.1.21"	8	"0%"
2022-01-10	"BA.1.3"	74	"1%"
2022-01-10	"BA.1.4"	0	"0%"
2022-01-10	"BA.1.5"	0	"0%"
2022-01-10	"BA.1.6"	28	"1%"
2022-01-10	"BA.1.7"	2	"0%"
2022-01-10	"BA.1.8"	0	"0%"
2022-01-10	"BA.1.9"	1	"0%"
2022-01-10	"BC.2"	3	"0%"
2022-01-10	"BD.1"	0	"0%"
2022-01-17	"BA.1"	707	"15%"
2022-01-17	"BA.1.1"	2119	"46%"
2022-01-17	"BA.1.1.1"	10	"0%"
2022-01-17	"BA.1.1.10"	166	"4%"
2022-01-17	"BA.1.1.11"	0	"0%"
2022-01-17	"BA.1.1.13"	1	"0%"
2022-01-17	"BA.1.1.14"	32	"1%"
2022-01-17	"BA.1.1.15"	3	"0%"
2022-01-17	"BA.1.1.16"	204	"4%"
2022-01-17	"BA.1.1.17"	0	"0%"
2022-01-17	"BA.1.1.18"	36	"1%"
2022-01-17	"BA.1.1.2"	15	"0%"
2022-01-17	"BA.1.1.3"	0	"0%"
2022-01-17	"BA.1.1.4"	0	"0%"
2022-01-17	"BA.1.1.6"	61	"1%"
2022-01-17	"BA.1.1.7"	1	"0%"
2022-01-17	"BA.1.1.8"	0	"0%"
2022-01-17	"BA.1.1.9"	0	"0%"
2022-01-17	"BA.1.10"	0	"0%"
2022-01-17	"BA.1.12"	1	"0%"
2022-01-17	"BA.1.13"	20	"0%"
2022-01-17	"BA.1.13.1"	0	"0%"
2022-01-17	"BA.1.14"	31	"1%"
2022-01-17	"BA.1.14.1"	0	"0%"
2022-01-17	"BA.1.14.2"	1	"0%"
2022-01-17	"BA.1.15"	435	"9%"
2022-01-17	"BA.1.15.1"	14	"0%"
2022-01-17	"BA.1.15.2"	1	"0%"
2022-01-17	"BA.1.15.3"	0	"0%"
2022-01-17	"BA.1.16"	0	"0%"
2022-01-17	"BA.1.17"	53	"1%"
2022-01-17	"BA.1.17.1"	0	"0%"
2022-01-17	"BA.1.17.2"	420	"9%"
2022-01-17	"BA.1.18"	137	"3%"
2022-01-17	"BA.1.19"	3	"0%"
2022-01-17	"BA.1.20"	104	"2%"
2022-01-17	"BA.1.21"	0	"0%"
2022-01-17	"BA.1.3"	49	"1%"
2022-01-17	"BA.1.4"	0	"0%"
2022-01-17	"BA.1.5"	1	"0%"
2022-01-17	"BA.1.6"	25	"1%"
2022-01-17	"BA.1.7"	0	"0%"
2022-01-17	"BA.1.8"	0	"0%"
2022-01-17	"BA.1.9"	0	"0%"
2022-01-17	"BC.2"	0	"0%"
2022-01-17	"BD.1"	0	"0%"
2022-01-24	"BA.1"	732	"15%"
2022-01-24	"BA.1.1"	2272	"46%"
2022-01-24	"BA.1.1.1"	10	"0%"
2022-01-24	"BA.1.1.10"	132	"3%"
2022-01-24	"BA.1.1.11"	0	"0%"
2022-01-24	"BA.1.1.13"	2	"0%"
2022-01-24	"BA.1.1.14"	13	"0%"
2022-01-24	"BA.1.1.15"	4	"0%"
2022-01-24	"BA.1.1.16"	344	"7%"
2022-01-24	"BA.1.1.17"	0	"0%"
2022-01-24	"BA.1.1.18"	38	"1%"
2022-01-24	"BA.1.1.2"	16	"0%"
2022-01-24	"BA.1.1.3"	1	"0%"
2022-01-24	"BA.1.1.4"	0	"0%"
2022-01-24	"BA.1.1.6"	63	"1%"
2022-01-24	"BA.1.1.7"	2	"0%"
2022-01-24	"BA.1.1.8"	0	"0%"
2022-01-24	"BA.1.1.9"	0	"0%"
2022-01-24	"BA.1.10"	1	"0%"
2022-01-24	"BA.1.12"	0	"0%"
2022-01-24	"BA.1.13"	14	"0%"
2022-01-24	"BA.1.13.1"	0	"0%"
2022-01-24	"BA.1.14"	32	"1%"
2022-01-24	"BA.1.14.1"	0	"0%"
2022-01-24	"BA.1.14.2"	0	"0%"
2022-01-24	"BA.1.15"	444	"9%"
2022-01-24	"BA.1.15.1"	14	"0%"
2022-01-24	"BA.1.15.2"	2	"0%"
2022-01-24	"BA.1.15.3"	0	"0%"
2022-01-24	"BA.1.16"	1	"0%"
2022-01-24	"BA.1.17"	26	"1%"
2022-01-24	"BA.1.17.1"	0	"0%"
2022-01-24	"BA.1.17.2"	429	"9%"
2022-01-24	"BA.1.18"	157	"3%"
2022-01-24	"BA.1.19"	7	"0%"
2022-01-24	"BA.1.20"	95	"2%"
2022-01-24	"BA.1.21"	2	"0%"
2022-01-24	"BA.1.3"	56	"1%"
2022-01-24	"BA.1.4"	0	"0%"
2022-01-24	"BA.1.5"	1	"0%"
2022-01-24	"BA.1.6"	27	"1%"
2022-01-24	"BA.1.7"	0	"0%"
2022-01-24	"BA.1.8"	0	"0%"
2022-01-24	"BA.1.9"	0	"0%"
2022-01-24	"BC.2"	0	"0%"
2022-01-24	"BD.1"	0	"0%"
2022-01-31	"BA.1"	750	"16%"
2022-01-31	"BA.1.1"	2345	"49%"
2022-01-31	"BA.1.1.1"	4	"0%"
2022-01-31	"BA.1.1.10"	157	"3%"
2022-01-31	"BA.1.1.11"	0	"0%"
2022-01-31	"BA.1.1.13"	0	"0%"
2022-01-31	"BA.1.1.14"	24	"0%"
2022-01-31	"BA.1.1.15"	2	"0%"
2022-01-31	"BA.1.1.16"	308	"6%"
2022-01-31	"BA.1.1.17"	0	"0%"
2022-01-31	"BA.1.1.18"	49	"1%"
2022-01-31	"BA.1.1.2"	27	"1%"
2022-01-31	"BA.1.1.3"	0	"0%"
2022-01-31	"BA.1.1.4"	1	"0%"
2022-01-31	"BA.1.1.6"	74	"2%"
2022-01-31	"BA.1.1.7"	1	"0%"
2022-01-31	"BA.1.1.8"	0	"0%"
2022-01-31	"BA.1.1.9"	0	"0%"
2022-01-31	"BA.1.10"	0	"0%"
2022-01-31	"BA.1.12"	0	"0%"
2022-01-31	"BA.1.13"	11	"0%"
2022-01-31	"BA.1.13.1"	0	"0%"
2022-01-31	"BA.1.14"	41	"1%"
2022-01-31	"BA.1.14.1"	1	"0%"
2022-01-31	"BA.1.14.2"	0	"0%"
2022-01-31	"BA.1.15"	348	"7%"
2022-01-31	"BA.1.15.1"	6	"0%"
2022-01-31	"BA.1.15.2"	5	"0%"
2022-01-31	"BA.1.15.3"	0	"0%"
2022-01-31	"BA.1.16"	0	"0%"
2022-01-31	"BA.1.17"	26	"1%"
2022-01-31	"BA.1.17.1"	0	"0%"
2022-01-31	"BA.1.17.2"	368	"8%"
2022-01-31	"BA.1.18"	138	"3%"
2022-01-31	"BA.1.19"	1	"0%"
2022-01-31	"BA.1.20"	86	"2%"
2022-01-31	"BA.1.21"	2	"0%"
2022-01-31	"BA.1.3"	35	"1%"
2022-01-31	"BA.1.4"	0	"0%"
2022-01-31	"BA.1.5"	1	"0%"
2022-01-31	"BA.1.6"	11	"0%"
2022-01-31	"BA.1.7"	0	"0%"
2022-01-31	"BA.1.8"	0	"0%"
